         152754 function calls (142365 primitive calls) in 0.243 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\interpreter.py:724(op_LOAD_ATTR)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:488(_find_dominance_frontier)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typeinfer.py:1297(get_function_types)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typeinfer.py:1360(get_state_token)
        9    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\module.py:204(get_identified_types)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\passmanagers.py:17(_dispose)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ir.py:826(__str__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\parfors\parfor.py:668(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\np\arrayobj.py:2920(<listcomp>)
        1    0.000    0.000    0.002    0.002 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\untyped_passes.py:118(run_pass)
       42    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\compiler_machinery.py:134(get_required_set)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:304(op_CALL_FUNCTION)
        1    0.000    0.000    0.025    0.025 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\codegen.py:141(_optimize_final_module)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\pythonapi.py:283(err_clear)
        5    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
       12    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typing\collections.py:43(generic)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\targets.py:264(add_analysis_passes)
       14    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\errors.py:305(termcolor)
        1    0.000    0.000    0.001    0.001 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\base.py:428(declare_function)
       11    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\ffi.py:297(__exit__)
       17    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\inspect.py:159(isfunction)
       11    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\analysis.py:546(rewrite_tuple_len)
        7    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\llvmpy\core.py:81(pointer)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ir_utils.py:2013(warn_deprecated)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\pprint.py:407(_pprint_default_dict)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typing\builtins.py:109(generic)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\types\containers.py:34(__init__)
        5    0.000    0.000    0.001    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\errors.py:287(code)
        3    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
        6    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\passmanagers.py:9(create_function_pass_manager)
        4    0.000    0.000    0.001    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typing\context.py:332(resolve_module_constants)
       12    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\copyreg.py:87(__newobj__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typing\context.py:61(register)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:805(make_incoming)
       15    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\abc.py:243(get_cache_token)
        9    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\datamodel\packer.py:140(_flatten)
       20    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typing\templates.py:995(_resolve)
        1    0.000    0.000    0.001    0.001 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ssa.py:132(_find_defs_violators)
        9    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\rewrites\ir_print.py:59(match)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\instructions.py:378(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\pythonapi.py:1404(reflect_native_value)
        1    0.000    0.000    0.005    0.005 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\np\arrayobj.py:3303(iternext_numpy_ndindex)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\compiler_machinery.py:168(__init__)
       33    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\instructions.py:131(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\transforms.py:101(_dispose)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typeinfer.py:550(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\itanium_mangler.py:182(mangle_templated_ident)
        9    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\inline_closurecall.py:1417(State)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\builder.py:307(if_else)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\utils.py:88(itervalues)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\pythonapi.py:234(decref)
        8    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typeinfer.py:764(<genexpr>)
        1    0.000    0.000    0.001    0.001 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\removerefctpass.py:99(remove_unnecessary_nrt_usage)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\base.py:814(get_dummy_value)
        1    0.000    0.000    0.001    0.001 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ssa.py:36(_run_ssa)
        1    0.000    0.000    0.002    0.002 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\untyped_passes.py:246(run_pass)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ir.py:488(getattr)
        1    0.000    0.000    0.017    0.017 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\lowering.py:246(create_cfunc_wrapper)
       23    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typing\templates.py:50(recvr)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\threading.py:1104(is_alive)
       24    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       20    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ir_utils.py:1436(require)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\transforms.py:10(visit_Function)
        2    0.000    0.000    0.001    0.001 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\datamodel\packer.py:97(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\ctypes\__init__.py:488(string_at)
       14    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\types.py:456(gep)
       30    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\utils.py:321(<genexpr>)
        1    0.000    0.000    0.001    0.001 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\lowering.py:255(setup_function)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\cgutils.py:884(pointer_add)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\base.py:666(get_returned_value)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\base.py:957(get_python_api)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ir.py:910(__init__)
        2    0.000    0.000    0.001    0.000 C:\Users\nmoll\Anaconda3\lib\pprint.py:142(pformat)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\builder.py:526(not_)
        9    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\utils.py:313(__getitem__)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\transforms.py:25(opt_level)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\base.py:504(unpack_value)
        1    0.000    0.000    0.238    0.238 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dispatcher.py:84(_compile_cached)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\pprint.py:350(_format_items)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\inline_closurecall.py:169(_inline_stencil)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\lowering.py:668(fold_call_args)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typing\context.py:503(can_convert)
        1    0.000    0.000    0.002    0.002 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typed_passes.py:414(run_pass)
        5    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\types\functions.py:273(get_impl_key)
       37    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\value.py:119(is_global)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\dis.py:391(findlinestarts)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ir.py:1283(insert_before_terminator)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\linecache.py:37(getlines)
       15    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:248(entry_point)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\types\misc.py:115(__init__)
       31    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\environment.py:17(from_fndesc)
       54    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\datamodel\models.py:224(as_argument)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:261(op_LOAD_ATTR)
       12    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ir.py:560(<genexpr>)
        3    0.000    0.000    0.001    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\transforms.py:90(_populate_function_pm)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:291(op_FOR_ITER)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:269(_module_repr)
        9    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\ntpath.py:589(<listcomp>)
        7    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\datamodel\packer.py:170(_build_unflatten_code)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\base.py:999(make_array)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\interpreter.py:1210(op_RETURN_VALUE)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\interpreter.py:991(op_BINARY_SUBSCR)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\utils.py:306(__init__)
        3    0.000    0.000    0.001    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\transforms.py:93(populate)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:706(__eq__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\transforms.py:267(replace_target)
        4    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\cgutils.py:429(if_likely)
        7    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\base.py:1126(active_code_library)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ir.py:496(getitem)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\transforms.py:48(inlining_threshold)
        5    0.000    0.000    0.001    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\errors.py:299(highlight)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\pythonapi.py:1391(from_native_value)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\executionengine.py:77(add_module)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\funcdesc.py:114(llvm_cpython_wrapper_name)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\dataflow.py:267(op_BINARY_SUBSCR)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\builder.py:177(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\utils.py:255(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\types\common.py:27(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\ntpath.py:234(basename)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\cpu.py:95(get_env_body)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\pythonapi.py:229(incref)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\np\numpy_support.py:85(from_dtype)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\np\numpy_support.py:215(map_layout)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\transforms.py:71(loop_vectorize)
       11    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\postproc.py:65(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\llvmpy\core.py:240(icmp)
        7    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\base.py:1168(__getattr__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\binding\ffi.py:317(__hash__)
        2    0.000    0.000    0.001    0.000 C:\Users\nmoll\Anaconda3\lib\pprint.py:55(pformat)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\pprint.py:99(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\ir.py:599(__repr__)
        2    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\datamodel\models.py:81(load_from_data_pointer)
       26    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\values.py:568(personality)
        3    0.000    0.000    0.001    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\typeinfer.py:1451(resolve_value_type)
        1    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\codegen.py:757(_scan_and_fix_unresolved_refs)
       33    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\llvmlite\ir\instructions.py:133(<listcomp>)
        8    0.000    0.000    0.000    0.000 C:\Users\nmoll\Anaconda3\lib\site-packages\numba\core\controlflow.py:33(__iter__)
